start_interval_Timestamp,Opening,Highest,Lowest,Closing,Volume,end_interval_Timestamp
2024-03-27 01:57:00,70291.46000000,70291.46000000,70237.12000000,70237.16000000,0.02494000,2024-03-27 01:57:59.999000
2024-03-27 01:58:00,70369.58000000,70369.58000000,70237.23000000,70368.52000000,0.00042000,2024-03-27 01:58:59.999000
2024-03-27 01:59:00,70261.81000000,70344.57000000,70261.81000000,70344.57000000,0.00589000,2024-03-27 01:59:59.999000
2024-03-27 02:00:00,70344.60000000,70365.56000000,70344.60000000,70344.60000000,0.18804000,2024-03-27 02:00:59.999000
2024-03-27 02:01:00,70348.30000000,70348.31000000,70316.49000000,70316.49000000,0.18355000,2024-03-27 02:01:59.999000
2024-03-27 02:02:00,70274.34000000,70372.65000000,70274.34000000,70350.70000000,0.04237000,2024-03-27 02:02:59.999000
2024-03-27 02:03:00,70332.97000000,70332.97000000,70332.97000000,70332.97000000,0.00048000,2024-03-27 02:03:59.999000
2024-03-27 02:04:00,70332.37000000,70332.50000000,70332.37000000,70332.50000000,1.00000000,2024-03-27 02:04:59.999000
2024-03-27 02:05:00,70332.29000000,70332.29000000,70240.01000000,70240.01000000,0.00306000,2024-03-27 02:05:59.999000
2024-03-27 02:06:00,70240.00000000,70279.48000000,70232.56000000,70278.60000000,0.02300000,2024-03-27 02:06:59.999000
2024-03-27 02:07:00,70278.60000000,70278.60000000,70278.60000000,70278.60000000,0.00000000,2024-03-27 02:07:59.999000
2024-03-27 02:08:00,70278.60000000,70278.60000000,70278.60000000,70278.60000000,0.00000000,2024-03-27 02:08:59.999000
2024-03-27 02:09:00,70278.60000000,70278.60000000,70278.60000000,70278.60000000,0.00000000,2024-03-27 02:09:59.999000
2024-03-27 02:10:00,70317.40000000,70317.40000000,70317.40000000,70317.40000000,0.00048000,2024-03-27 02:10:59.999000
2024-03-27 02:11:00,70316.60000000,70316.60000000,70316.60000000,70316.60000000,0.00280000,2024-03-27 02:11:59.999000
2024-03-27 02:12:00,70316.60000000,70316.60000000,70316.60000000,70316.60000000,0.00000000,2024-03-27 02:12:59.999000
2024-03-27 02:13:00,70316.60000000,70316.60000000,70316.60000000,70316.60000000,0.00000000,2024-03-27 02:13:59.999000
2024-03-27 02:14:00,70265.29000000,70265.29000000,70261.79000000,70261.79000000,0.00065000,2024-03-27 02:14:59.999000
2024-03-27 02:15:00,70217.99000000,70261.80000000,70206.90000000,70261.80000000,0.00145000,2024-03-27 02:15:59.999000
2024-03-27 02:16:00,70261.80000000,70261.80000000,70255.39000000,70255.39000000,0.00518000,2024-03-27 02:16:59.999000
2024-03-27 02:17:00,70255.31000000,70255.31000000,70232.90000000,70232.90000000,0.00082000,2024-03-27 02:17:59.999000
2024-03-27 02:18:00,70247.89000000,70247.89000000,70247.89000000,70247.89000000,0.00002000,2024-03-27 02:18:59.999000
2024-03-27 02:19:00,70206.92000000,70206.92000000,70206.92000000,70206.92000000,0.00071000,2024-03-27 02:19:59.999000
2024-03-27 02:20:00,70206.90000000,70206.90000000,70206.90000000,70206.90000000,0.00028000,2024-03-27 02:20:59.999000
2024-03-27 02:21:00,70206.90000000,70206.90000000,70206.90000000,70206.90000000,0.00000000,2024-03-27 02:21:59.999000
2024-03-27 02:22:00,70206.90000000,70206.90000000,70206.90000000,70206.90000000,0.00000000,2024-03-27 02:22:59.999000
2024-03-27 02:23:00,70206.90000000,70206.90000000,70206.90000000,70206.90000000,0.00000000,2024-03-27 02:23:59.999000
2024-03-27 02:24:00,70252.43000000,70357.89000000,70252.43000000,70357.89000000,0.00010000,2024-03-27 02:24:59.999000
2024-03-27 02:25:00,70255.01000000,70455.57000000,70255.01000000,70450.18000000,0.00199000,2024-03-27 02:25:59.999000
2024-03-27 02:26:00,70450.18000000,70450.18000000,70450.18000000,70450.18000000,0.00000000,2024-03-27 02:26:59.999000
2024-03-27 02:27:00,70397.10000000,70397.10000000,70397.10000000,70397.10000000,0.02033000,2024-03-27 02:27:59.999000
2024-03-27 02:28:00,70397.10000000,70397.10000000,70397.10000000,70397.10000000,0.00000000,2024-03-27 02:28:59.999000
2024-03-27 02:29:00,70424.89000000,70424.89000000,70424.89000000,70424.89000000,0.00040000,2024-03-27 02:29:59.999000
2024-03-27 02:30:00,70397.06000000,70432.40000000,70397.06000000,70432.40000000,0.00057000,2024-03-27 02:30:59.999000
2024-03-27 02:31:00,70397.06000000,70397.26000000,70397.06000000,70397.26000000,0.01862000,2024-03-27 02:31:59.999000
2024-03-27 02:32:00,70397.26000000,70397.26000000,70397.26000000,70397.26000000,0.00000000,2024-03-27 02:32:59.999000
2024-03-27 02:33:00,70397.26000000,70397.26000000,70397.26000000,70397.26000000,0.00000000,2024-03-27 02:33:59.999000
2024-03-27 02:34:00,70468.67000000,70480.43000000,70415.68000000,70415.68000000,0.00952000,2024-03-27 02:34:59.999000
2024-03-27 02:35:00,70415.68000000,70415.68000000,70415.68000000,70415.68000000,0.00000000,2024-03-27 02:35:59.999000
2024-03-27 02:36:00,70415.68000000,70415.68000000,70415.68000000,70415.68000000,0.00000000,2024-03-27 02:36:59.999000
2024-03-27 02:37:00,70397.06000000,70400.84000000,70397.05000000,70400.84000000,0.10274000,2024-03-27 02:37:59.999000
2024-03-27 02:38:00,70387.49000000,70392.97000000,70318.54000000,70392.97000000,0.25362000,2024-03-27 02:38:59.999000
2024-03-27 02:39:00,70367.99000000,70367.99000000,70367.99000000,70367.99000000,0.00069000,2024-03-27 02:39:59.999000
2024-03-27 02:40:00,70367.94000000,70379.92000000,70284.42000000,70379.92000000,0.00053000,2024-03-27 02:40:59.999000
2024-03-27 02:41:00,70368.59000000,70368.59000000,70349.99000000,70349.99000000,0.00109000,2024-03-27 02:41:59.999000
2024-03-27 02:42:00,70350.00000000,70350.00000000,70350.00000000,70350.00000000,0.00016000,2024-03-27 02:42:59.999000
2024-03-27 02:43:00,70350.65000000,70367.94000000,70350.65000000,70351.43000000,0.02447000,2024-03-27 02:43:59.999000
2024-03-27 02:44:00,70402.27000000,70402.27000000,70402.27000000,70402.27000000,0.00026000,2024-03-27 02:44:59.999000
2024-03-27 02:45:00,70402.27000000,70432.19000000,70353.09000000,70432.19000000,0.01057000,2024-03-27 02:45:59.999000
2024-03-27 02:46:00,70432.19000000,70432.19000000,70432.19000000,70432.19000000,0.00000000,2024-03-27 02:46:59.999000
2024-03-27 02:47:00,70432.19000000,70432.19000000,70432.19000000,70432.19000000,0.00000000,2024-03-27 02:47:59.999000
2024-03-27 02:48:00,70432.19000000,70432.19000000,70432.19000000,70432.19000000,0.00000000,2024-03-27 02:48:59.999000
2024-03-27 02:49:00,70350.86000000,70350.86000000,70350.86000000,70350.86000000,0.00005000,2024-03-27 02:49:59.999000
2024-03-27 02:50:00,70480.00000000,70587.48000000,70405.76000000,70587.48000000,0.02426000,2024-03-27 02:50:59.999000
2024-03-27 02:51:00,70587.47000000,70587.47000000,70587.44000000,70587.44000000,0.00024000,2024-03-27 02:51:59.999000
2024-03-27 02:52:00,70587.44000000,70587.44000000,70587.44000000,70587.44000000,0.00000000,2024-03-27 02:52:59.999000
2024-03-27 02:53:00,70565.22000000,70565.22000000,70489.63000000,70489.78000000,0.01313000,2024-03-27 02:53:59.999000
2024-03-27 02:54:00,70546.68000000,70546.68000000,70491.06000000,70491.06000000,0.00211000,2024-03-27 02:54:59.999000
2024-03-27 02:55:00,70491.06000000,70491.06000000,70491.06000000,70491.06000000,0.00000000,2024-03-27 02:55:59.999000
2024-03-27 02:56:00,70471.61000000,70471.61000000,70471.61000000,70471.61000000,0.00039000,2024-03-27 02:56:59.999000
2024-03-27 02:57:00,70471.61000000,70471.61000000,70471.61000000,70471.61000000,0.00000000,2024-03-27 02:57:59.999000
2024-03-27 02:58:00,70500.26000000,70512.14000000,70500.26000000,70512.14000000,0.00015000,2024-03-27 02:58:59.999000
2024-03-27 02:59:00,70518.67000000,70518.67000000,70518.67000000,70518.67000000,0.00232000,2024-03-27 02:59:59.999000
2024-03-27 03:00:00,70580.00000000,70587.48000000,70580.00000000,70587.48000000,0.02708000,2024-03-27 03:00:59.999000
2024-03-27 03:01:00,70587.48000000,70587.48000000,70587.48000000,70587.48000000,0.00000000,2024-03-27 03:01:59.999000
2024-03-27 03:02:00,70513.15000000,70513.15000000,70513.15000000,70513.15000000,0.00005000,2024-03-27 03:02:59.999000
2024-03-27 03:03:00,70580.11000000,70580.11000000,70521.40000000,70521.40000000,0.00064000,2024-03-27 03:03:59.999000
2024-03-27 03:04:00,70587.48000000,70608.81000000,70586.34000000,70586.34000000,0.14098000,2024-03-27 03:04:59.999000
2024-03-27 03:05:00,70586.65000000,70645.54000000,70586.53000000,70586.53000000,0.02227000,2024-03-27 03:05:59.999000
2024-03-27 03:06:00,70646.72000000,70646.72000000,70646.72000000,70646.72000000,0.00075000,2024-03-27 03:06:59.999000
2024-03-27 03:07:00,70645.47000000,70645.47000000,70586.37000000,70586.48000000,0.00609000,2024-03-27 03:07:59.999000
2024-03-27 03:08:00,70586.34000000,70586.34000000,70586.34000000,70586.34000000,0.00002000,2024-03-27 03:08:59.999000
2024-03-27 03:09:00,70614.86000000,70614.86000000,70614.86000000,70614.86000000,0.00075000,2024-03-27 03:09:59.999000
2024-03-27 03:10:00,70586.38000000,70586.53000000,70586.38000000,70586.53000000,0.00328000,2024-03-27 03:10:59.999000
2024-03-27 03:11:00,70586.34000000,70586.34000000,70508.00000000,70508.00000000,0.00023000,2024-03-27 03:11:59.999000
2024-03-27 03:12:00,70575.45000000,70575.45000000,70508.18000000,70508.18000000,0.00048000,2024-03-27 03:12:59.999000
2024-03-27 03:13:00,70501.73000000,70501.93000000,70501.73000000,70501.93000000,0.01840000,2024-03-27 03:13:59.999000
2024-03-27 03:14:00,70502.75000000,70502.75000000,70502.75000000,70502.75000000,0.00100000,2024-03-27 03:14:59.999000
2024-03-27 03:15:00,70502.99000000,70502.99000000,70502.99000000,70502.99000000,0.00005000,2024-03-27 03:15:59.999000
2024-03-27 03:16:00,70514.49000000,70540.70000000,70514.49000000,70540.70000000,0.01238000,2024-03-27 03:16:59.999000
2024-03-27 03:17:00,70540.81000000,70540.81000000,70540.80000000,70540.80000000,0.01400000,2024-03-27 03:17:59.999000
2024-03-27 03:18:00,70564.27000000,70564.27000000,70564.27000000,70564.27000000,0.00501000,2024-03-27 03:18:59.999000
2024-03-27 03:19:00,70501.87000000,70501.87000000,70501.73000000,70501.73000000,0.00018000,2024-03-27 03:19:59.999000
2024-03-27 03:20:00,70554.82000000,70554.82000000,70501.75000000,70501.92000000,0.00307000,2024-03-27 03:20:59.999000
2024-03-27 03:21:00,70501.73000000,70501.73000000,70501.73000000,70501.73000000,0.01013000,2024-03-27 03:21:59.999000
2024-03-27 03:22:00,70556.74000000,70556.74000000,70556.74000000,70556.74000000,0.00002000,2024-03-27 03:22:59.999000
2024-03-27 03:23:00,70538.68000000,70538.68000000,70501.79000000,70501.79000000,0.00253000,2024-03-27 03:23:59.999000
2024-03-27 03:24:00,70570.85000000,70570.85000000,70506.38000000,70510.09000000,0.00087000,2024-03-27 03:24:59.999000
2024-03-27 03:25:00,70558.08000000,70558.08000000,70558.08000000,70558.08000000,0.00002000,2024-03-27 03:25:59.999000
2024-03-27 03:26:00,70558.08000000,70558.08000000,70558.08000000,70558.08000000,0.00000000,2024-03-27 03:26:59.999000
2024-03-27 03:27:00,70545.00000000,70545.00000000,70545.00000000,70545.00000000,0.00339000,2024-03-27 03:27:59.999000
2024-03-27 03:28:00,70546.08000000,70546.08000000,70546.08000000,70546.08000000,0.00227000,2024-03-27 03:28:59.999000
2024-03-27 03:29:00,70545.00000000,70545.00000000,70545.00000000,70545.00000000,0.24468000,2024-03-27 03:29:59.999000
2024-03-27 03:30:00,70540.00000000,70540.00000000,70540.00000000,70540.00000000,0.00008000,2024-03-27 03:30:59.999000
2024-03-27 03:31:00,70564.49000000,70564.50000000,70540.03000000,70564.46000000,0.00871000,2024-03-27 03:31:59.999000
2024-03-27 03:32:00,70540.00000000,70540.00000000,70540.00000000,70540.00000000,0.00167000,2024-03-27 03:32:59.999000
2024-03-27 03:33:00,70540.00000000,70540.00000000,70445.73000000,70445.73000000,0.38061000,2024-03-27 03:33:59.999000
2024-03-27 03:34:00,70445.89000000,70445.89000000,70445.73000000,70445.73000000,0.78934000,2024-03-27 03:34:59.999000
2024-03-27 03:35:00,70445.69000000,70445.69000000,70445.69000000,70445.69000000,0.00002000,2024-03-27 03:35:59.999000
2024-03-27 03:36:00,70445.67000000,70445.67000000,70445.66000000,70445.66000000,0.05391000,2024-03-27 03:36:59.999000
2024-03-27 03:37:00,70445.67000000,70445.67000000,70442.26000000,70442.26000000,0.02201000,2024-03-27 03:37:59.999000
2024-03-27 03:38:00,70423.61000000,70423.61000000,70399.99000000,70400.00000000,0.01913000,2024-03-27 03:38:59.999000
2024-03-27 03:39:00,70399.97000000,70399.97000000,70379.61000000,70379.61000000,0.00122000,2024-03-27 03:39:59.999000
2024-03-27 03:40:00,70379.61000000,70379.61000000,70379.61000000,70379.61000000,0.00000000,2024-03-27 03:40:59.999000
2024-03-27 03:41:00,70379.61000000,70379.61000000,70379.61000000,70379.61000000,0.00000000,2024-03-27 03:41:59.999000
2024-03-27 03:42:00,70378.57000000,70399.99000000,70378.57000000,70399.99000000,0.00120000,2024-03-27 03:42:59.999000
2024-03-27 03:43:00,70399.96000000,70399.96000000,70399.96000000,70399.96000000,0.00034000,2024-03-27 03:43:59.999000
2024-03-27 03:44:00,70399.96000000,70399.96000000,70399.96000000,70399.96000000,0.00000000,2024-03-27 03:44:59.999000
2024-03-27 03:45:00,70399.58000000,70400.00000000,70378.54000000,70400.00000000,0.20482000,2024-03-27 03:45:59.999000
2024-03-27 03:46:00,70399.99000000,70400.00000000,70399.96000000,70399.96000000,0.10674000,2024-03-27 03:46:59.999000
2024-03-27 03:47:00,70399.97000000,70400.00000000,70399.97000000,70400.00000000,0.04290000,2024-03-27 03:47:59.999000
2024-03-27 03:48:00,70400.00000000,70400.00000000,70400.00000000,70400.00000000,0.12508000,2024-03-27 03:48:59.999000
2024-03-27 03:49:00,70400.00000000,70400.00000000,70400.00000000,70400.00000000,0.10813000,2024-03-27 03:49:59.999000
2024-03-27 03:50:00,70400.00000000,70400.00000000,70400.00000000,70400.00000000,0.06270000,2024-03-27 03:50:59.999000
2024-03-27 03:51:00,70400.00000000,70400.00000000,70380.01000000,70399.92000000,0.00915000,2024-03-27 03:51:59.999000
2024-03-27 03:52:00,70400.00000000,70400.00000000,70400.00000000,70400.00000000,0.00676000,2024-03-27 03:52:59.999000
2024-03-27 03:53:00,70400.00000000,70400.00000000,70397.00000000,70400.00000000,0.01600000,2024-03-27 03:53:59.999000
2024-03-27 03:54:00,70400.00000000,70400.00000000,70380.00000000,70380.00000000,0.00062000,2024-03-27 03:54:59.999000
2024-03-27 03:55:00,70378.54000000,70378.54000000,70374.12000000,70374.12000000,0.00066000,2024-03-27 03:55:59.999000
2024-03-27 03:56:00,70374.12000000,70374.12000000,70374.12000000,70374.12000000,0.00000000,2024-03-27 03:56:59.999000
2024-03-27 03:57:00,70374.12000000,70374.12000000,70374.12000000,70374.12000000,0.00000000,2024-03-27 03:57:59.999000
2024-03-27 03:58:00,70398.96000000,70398.96000000,70398.95000000,70398.95000000,0.00087000,2024-03-27 03:58:59.999000
2024-03-27 03:59:00,70337.37000000,70398.96000000,70337.37000000,70398.96000000,0.00011000,2024-03-27 03:59:59.999000
2024-03-27 04:00:00,70400.00000000,70400.00000000,70332.10000000,70332.10000000,0.03143000,2024-03-27 04:00:59.999000
2024-03-27 04:01:00,70332.12000000,70378.19000000,70332.12000000,70378.19000000,0.00090000,2024-03-27 04:01:59.999000
2024-03-27 04:02:00,70398.83000000,70398.84000000,70398.83000000,70398.84000000,0.01261000,2024-03-27 04:02:59.999000
2024-03-27 04:03:00,70323.19000000,70323.37000000,70323.18000000,70323.37000000,0.06909000,2024-03-27 04:03:59.999000
2024-03-27 04:04:00,70324.15000000,70324.25000000,70303.15000000,70303.15000000,0.18416000,2024-03-27 04:04:59.999000
2024-03-27 04:05:00,70321.62000000,70398.82000000,70321.60000000,70398.82000000,0.02222000,2024-03-27 04:05:59.999000
2024-03-27 04:06:00,70398.83000000,70398.84000000,70398.82000000,70398.82000000,0.01581000,2024-03-27 04:06:59.999000
2024-03-27 04:07:00,70398.82000000,70445.73000000,70398.80000000,70445.73000000,0.72596000,2024-03-27 04:07:59.999000
2024-03-27 04:08:00,70445.72000000,70445.73000000,70445.72000000,70445.73000000,0.02016000,2024-03-27 04:08:59.999000
2024-03-27 04:09:00,70445.70000000,70445.71000000,70445.70000000,70445.71000000,0.00039000,2024-03-27 04:09:59.999000
2024-03-27 04:10:00,70331.95000000,70445.48000000,70331.95000000,70340.00000000,0.00282000,2024-03-27 04:10:59.999000
2024-03-27 04:11:00,70405.35000000,70405.36000000,70405.35000000,70405.36000000,0.00493000,2024-03-27 04:11:59.999000
2024-03-27 04:12:00,70404.79000000,70404.79000000,70404.72000000,70404.72000000,0.00143000,2024-03-27 04:12:59.999000
2024-03-27 04:13:00,70340.00000000,70340.00000000,70340.00000000,70340.00000000,0.00045000,2024-03-27 04:13:59.999000
2024-03-27 04:14:00,70303.14000000,70335.11000000,70303.13000000,70335.11000000,0.00205000,2024-03-27 04:14:59.999000
2024-03-27 04:15:00,70303.13000000,70303.13000000,70255.00000000,70255.00000000,0.00978000,2024-03-27 04:15:59.999000
2024-03-27 04:16:00,70313.16000000,70320.94000000,70255.00000000,70320.94000000,0.05632000,2024-03-27 04:16:59.999000
2024-03-27 04:17:00,70320.99000000,70320.99000000,70320.99000000,70320.99000000,0.03703000,2024-03-27 04:17:59.999000
2024-03-27 04:18:00,70320.99000000,70320.99000000,70320.99000000,70320.99000000,0.00000000,2024-03-27 04:18:59.999000
2024-03-27 04:19:00,70255.83000000,70319.80000000,70255.83000000,70291.96000000,0.00526000,2024-03-27 04:19:59.999000
2024-03-27 04:20:00,70291.83000000,70291.83000000,70255.03000000,70286.23000000,0.01532000,2024-03-27 04:20:59.999000
2024-03-27 04:21:00,70255.00000000,70307.65000000,70255.00000000,70292.35000000,0.00694000,2024-03-27 04:21:59.999000
2024-03-27 04:22:00,70292.35000000,70292.35000000,70292.35000000,70292.35000000,0.00000000,2024-03-27 04:22:59.999000
2024-03-27 04:23:00,70255.04000000,70255.04000000,70255.04000000,70255.04000000,0.00005000,2024-03-27 04:23:59.999000
2024-03-27 04:24:00,70255.05000000,70255.05000000,70255.04000000,70255.04000000,0.01398000,2024-03-27 04:24:59.999000
2024-03-27 04:25:00,70255.01000000,70255.01000000,70255.01000000,70255.01000000,0.00854000,2024-03-27 04:25:59.999000
2024-03-27 04:26:00,70314.39000000,70320.99000000,70314.39000000,70320.99000000,0.01386000,2024-03-27 04:26:59.999000
2024-03-27 04:27:00,70367.24000000,70367.24000000,70367.24000000,70367.24000000,0.00005000,2024-03-27 04:27:59.999000
2024-03-27 04:28:00,70321.03000000,70321.03000000,70321.03000000,70321.03000000,0.00005000,2024-03-27 04:28:59.999000
2024-03-27 04:29:00,70320.99000000,70356.56000000,70320.99000000,70356.56000000,0.00347000,2024-03-27 04:29:59.999000
2024-03-27 04:30:00,70356.33000000,70356.33000000,70321.00000000,70321.00000000,0.00614000,2024-03-27 04:30:59.999000
2024-03-27 04:31:00,70352.57000000,70352.57000000,70320.99000000,70320.99000000,0.01389000,2024-03-27 04:31:59.999000
2024-03-27 04:32:00,70330.57000000,70330.57000000,70330.57000000,70330.57000000,0.00588000,2024-03-27 04:32:59.999000
2024-03-27 04:33:00,70377.50000000,70377.50000000,70299.33000000,70299.33000000,0.00257000,2024-03-27 04:33:59.999000
2024-03-27 04:34:00,70377.18000000,70385.27000000,70299.33000000,70299.33000000,0.00096000,2024-03-27 04:34:59.999000
2024-03-27 04:35:00,70299.33000000,70299.33000000,70299.33000000,70299.33000000,0.00000000,2024-03-27 04:35:59.999000
2024-03-27 04:36:00,70255.01000000,70255.06000000,70255.01000000,70255.01000000,0.00069000,2024-03-27 04:36:59.999000
2024-03-27 04:37:00,70350.44000000,70350.44000000,70273.91000000,70273.91000000,0.00081000,2024-03-27 04:37:59.999000
2024-03-27 04:38:00,70359.10000000,70427.53000000,70311.40000000,70311.40000000,0.01875000,2024-03-27 04:38:59.999000
2024-03-27 04:39:00,70311.40000000,70311.40000000,70311.40000000,70311.40000000,0.00000000,2024-03-27 04:39:59.999000
2024-03-27 04:40:00,70410.08000000,70410.08000000,70410.08000000,70410.08000000,0.00002000,2024-03-27 04:40:59.999000
2024-03-27 04:41:00,70409.88000000,70409.88000000,70255.13000000,70255.13000000,0.00048000,2024-03-27 04:41:59.999000
2024-03-27 04:42:00,70255.13000000,70255.13000000,70255.13000000,70255.13000000,0.00000000,2024-03-27 04:42:59.999000
2024-03-27 04:43:00,70334.14000000,70334.14000000,70334.14000000,70334.14000000,0.00036000,2024-03-27 04:43:59.999000
2024-03-27 04:44:00,70357.68000000,70368.47000000,70282.83000000,70282.83000000,0.00032000,2024-03-27 04:44:59.999000
2024-03-27 04:45:00,70282.83000000,70282.83000000,70282.83000000,70282.83000000,0.00000000,2024-03-27 04:45:59.999000
2024-03-27 04:46:00,70356.08000000,70356.08000000,70356.05000000,70356.06000000,0.00609000,2024-03-27 04:46:59.999000
2024-03-27 04:47:00,70347.69000000,70359.09000000,70347.69000000,70359.09000000,0.01142000,2024-03-27 04:47:59.999000
2024-03-27 04:48:00,70351.80000000,70351.80000000,70288.12000000,70288.12000000,0.01625000,2024-03-27 04:48:59.999000
2024-03-27 04:49:00,70288.12000000,70344.47000000,70288.12000000,70343.16000000,0.01843000,2024-03-27 04:49:59.999000
2024-03-27 04:50:00,70255.00000000,70341.63000000,70206.90000000,70206.90000000,0.34376000,2024-03-27 04:50:59.999000
2024-03-27 04:51:00,70201.48000000,70213.13000000,70127.72000000,70144.99000000,0.02982000,2024-03-27 04:51:59.999000
2024-03-27 04:52:00,70127.72000000,70127.72000000,70092.64000000,70092.64000000,0.00538000,2024-03-27 04:52:59.999000
2024-03-27 04:53:00,70200.76000000,70200.76000000,70079.61000000,70079.61000000,0.00025000,2024-03-27 04:53:59.999000
2024-03-27 04:54:00,70079.58000000,70146.15000000,70075.18000000,70146.15000000,0.00060000,2024-03-27 04:54:59.999000
2024-03-27 04:55:00,70162.38000000,70162.38000000,70075.45000000,70075.45000000,0.01428000,2024-03-27 04:55:59.999000
2024-03-27 04:56:00,70140.17000000,70140.17000000,70075.45000000,70075.45000000,0.11105000,2024-03-27 04:56:59.999000
2024-03-27 04:57:00,70075.45000000,70075.45000000,70075.45000000,70075.45000000,0.28903000,2024-03-27 04:57:59.999000
2024-03-27 04:58:00,70135.48000000,70157.52000000,70075.93000000,70157.52000000,0.00686000,2024-03-27 04:58:59.999000
2024-03-27 04:59:00,70191.97000000,70191.97000000,70108.43000000,70108.43000000,0.02087000,2024-03-27 04:59:59.999000
2024-03-27 05:00:00,70191.75000000,70191.75000000,70131.83000000,70191.44000000,0.00580000,2024-03-27 05:00:59.999000
2024-03-27 05:01:00,70201.55000000,70201.57000000,70191.75000000,70201.57000000,0.00222000,2024-03-27 05:01:59.999000
2024-03-27 05:02:00,70201.57000000,70201.57000000,70201.57000000,70201.57000000,0.00000000,2024-03-27 05:02:59.999000
2024-03-27 05:03:00,70178.70000000,70191.75000000,70168.20000000,70168.20000000,0.00037000,2024-03-27 05:03:59.999000
